Output_Voltage,Output_Power,Optimal_Config_Label,Mod_0_G,Mod_1_G,Mod_2_G,Mod_3_G,Mod_4_G,Mod_5_G,Mod_6_G,Mod_7_G,Mod_8_G
68.33333333333334,309.7777777777778,8,500,500,700,900,900,300,300,300,400
72.5,328.6666666666667,8,500,500,700,900,900,300,300,300,400
76.66666666666667,347.55555555555554,8,500,500,700,900,900,300,300,300,400
80.83333333333334,366.44444444444446,8,500,500,700,900,900,300,300,300,400
85.0,385.3333333333333,8,500,500,700,900,900,300,300,300,400
89.16666666666667,404.22222222222223,8,500,500,700,900,900,300,300,300,400
93.33333333333334,423.11111111111114,8,500,500,700,900,900,300,300,300,400
97.5,442.0,8,500,500,700,900,900,300,300,300,400
101.66666666666667,460.8888888888889,8,500,500,700,900,900,300,300,300,400
105.83333333333334,479.7777777777778,8,500,500,700,900,900,300,300,300,400
110.0,498.66666666666663,8,500,500,700,900,900,300,300,300,400
10.0,58.666666666666664,3,800,600,800,100,800,400,100,800,400
14.166666666666668,83.11111111111111,3,800,600,800,100,800,400,100,800,400
18.333333333333336,107.55555555555556,3,800,600,800,100,800,400,100,800,400
22.5,132.0,3,800,600,800,100,800,400,100,800,400
26.666666666666668,156.44444444444443,3,800,600,800,100,800,400,100,800,400
30.833333333333336,180.88888888888889,3,800,600,800,100,800,400,100,800,400
35.0,364.57350781202206,3,800,600,800,100,800,400,100,800,400
39.16666666666667,404.84239337195805,3,800,600,800,100,800,400,100,800,400
43.333333333333336,445.07495709204784,3,800,600,800,100,800,400,100,800,400
47.5,484.76202242894897,3,800,600,800,100,800,400,100,800,400
51.66666666666667,523.9035255439674,3,800,600,800,100,800,400,100,800,400
55.833333333333336,562.4993352858629,3,800,600,800,100,800,400,100,800,400
60.0,600.5490921485487,3,800,600,800,100,800,400,100,800,400
64.16666666666667,638.051670231608,3,800,600,800,100,800,400,100,800,400
68.33333333333334,675.0033851455698,3,800,600,800,100,800,400,100,800,400
72.5,711.3920419223642,3,800,600,800,100,800,400,100,800,400
76.66666666666667,747.1772204954333,3,800,600,800,100,800,400,100,800,400
80.83333333333334,782.2251719800598,3,800,600,800,100,800,400,100,800,400
85.0,816.0947427037038,3,800,600,800,100,800,400,100,800,400
89.16666666666667,847.3395810382212,3,800,600,800,100,800,400,100,800,400
93.33333333333334,871.2850465340343,3,800,600,800,100,800,400,100,800,400
97.5,873.3864790404116,3,800,600,800,100,800,400,100,800,400
101.66666666666667,812.4834534290586,3,800,600,800,100,800,400,100,800,400
105.83333333333334,591.5674136099021,3,800,600,800,100,800,400,100,800,400
110.0,28.333055829507842,3,800,600,800,100,800,400,100,800,400
10.0,48.0,0,600,800,400,300,900,300,900,200,200
14.166666666666668,68.0,0,600,800,400,300,900,300,900,200,200
18.333333333333336,88.00000000000001,0,600,800,400,300,900,300,900,200,200
22.5,108.0,0,600,800,400,300,900,300,900,200,200
26.666666666666668,128.0,0,600,800,400,300,900,300,900,200,200
30.833333333333336,148.0,0,600,800,400,300,900,300,900,200,200
35.0,168.0,0,600,800,400,300,900,300,900,200,200
39.16666666666667,461.69189183984406,0,600,800,400,300,900,300,900,200,200
43.333333333333336,505.30156034964625,0,600,800,400,300,900,300,900,200,200
47.5,547.8370173370116,0,600,800,400,300,900,300,900,200,200
51.66666666666667,589.2763250583796,0,600,800,400,300,900,300,900,200,200
55.833333333333336,629.4116857645839,0,600,800,400,300,900,300,900,200,200
60.0,666.2000521965922,0,600,800,400,300,900,300,900,200,200
64.16666666666667,682.7019957974779,0,600,800,400,300,900,300,900,200,200
68.33333333333334,704.6098031310815,0,600,800,400,300,900,300,900,200,200
72.5,738.830309350878,0,600,800,400,300,900,300,900,200,200
76.66666666666667,771.964261240573,0,600,800,400,300,900,300,900,200,200
80.83333333333334,804.0118615589696,0,600,800,400,300,900,300,900,200,200
85.0,834.9518101102303,0,600,800,400,300,900,300,900,200,200
89.16666666666667,864.5725101620351,0,600,800,400,300,900,300,900,200,200
93.33333333333334,890.9557475543816,0,600,800,400,300,900,300,900,200,200
97.5,899.7603004288017,0,600,800,400,300,900,300,900,200,200
101.66666666666667,834.6716176040536,0,600,800,400,300,900,300,900,200,200
105.83333333333334,592.7513278389894,0,600,800,400,300,900,300,900,200,200
110.0,7.5532034310158425,0,600,800,400,300,900,300,900,200,200
10.0,29.333333333333332,8,200,600,300,900,400,100,400,100,500
14.166666666666668,41.55555555555556,8,200,600,300,900,400,100,400,100,500
18.333333333333336,53.77777777777778,8,200,600,300,900,400,100,400,100,500
22.5,66.0,8,200,600,300,900,400,100,400,100,500
26.666666666666668,78.22222222222221,8,200,600,300,900,400,100,400,100,500
30.833333333333336,90.44444444444444,8,200,600,300,900,400,100,400,100,500
35.0,102.66666666666666,8,200,600,300,900,400,100,400,100,500
39.16666666666667,114.8888888888889,8,200,600,300,900,400,100,400,100,500
43.333333333333336,127.11111111111111,8,200,600,300,900,400,100,400,100,500
47.5,139.33333333333331,8,200,600,300,900,400,100,400,100,500
51.66666666666667,151.55555555555557,8,200,600,300,900,400,100,400,100,500
55.833333333333336,163.77777777777777,8,200,600,300,900,400,100,400,100,500
60.0,176.0,8,200,600,300,900,400,100,400,100,500
64.16666666666667,188.22222222222223,8,200,600,300,900,400,100,400,100,500
68.33333333333334,200.44444444444446,8,200,600,300,900,400,100,400,100,500
72.5,212.66666666666666,8,200,600,300,900,400,100,400,100,500
76.66666666666667,224.88888888888889,8,200,600,300,900,400,100,400,100,500
80.83333333333334,237.11111111111111,8,200,600,300,900,400,100,400,100,500
85.0,249.33333333333331,8,200,600,300,900,400,100,400,100,500
89.16666666666667,261.55555555555554,8,200,600,300,900,400,100,400,100,500
93.33333333333334,273.77777777777777,8,200,600,300,900,400,100,400,100,500
97.5,286.0,8,200,600,300,900,400,100,400,100,500
101.66666666666667,298.22222222222223,8,200,600,300,900,400,100,400,100,500
105.83333333333334,310.44444444444446,8,200,600,300,900,400,100,400,100,500
110.0,322.66666666666663,8,200,600,300,900,400,100,400,100,500
10.0,53.33333333333333,4,400,800,800,700,300,100,100,300,600
14.166666666666668,75.55555555555556,4,400,800,800,700,300,100,100,300,600
18.333333333333336,97.77777777777779,4,400,800,800,700,300,100,100,300,600
22.5,120.0,4,400,800,800,700,300,100,100,300,600
26.666666666666668,142.22222222222223,4,400,800,800,700,300,100,100,300,600
30.833333333333336,164.44444444444446,4,400,800,800,700,300,100,100,300,600
35.0,186.66666666666666,4,400,800,800,700,300,100,100,300,600
39.16666666666667,208.8888888888889,4,400,800,800,700,300,100,100,300,600
43.333333333333336,231.11111111111111,4,400,800,800,700,300,100,100,300,600
47.5,253.33333333333331,4,400,800,800,700,300,100,100,300,600
51.66666666666667,275.55555555555554,4,400,800,800,700,300,100,100,300,600
55.833333333333336,297.77777777777777,4,400,800,800,700,300,100,100,300,600
60.0,320.0,4,400,800,800,700,300,100,100,300,600
64.16666666666667,342.22222222222223,4,400,800,800,700,300,100,100,300,600
68.33333333333334,364.44444444444446,4,400,800,800,700,300,100,100,300,600
72.5,386.66666666666663,4,400,800,800,700,300,100,100,300,600
76.66666666666667,408.8888888888889,4,400,800,800,700,300,100,100,300,600
80.83333333333334,431.11111111111114,4,400,800,800,700,300,100,100,300,600
85.0,453.3333333333333,4,400,800,800,700,300,100,100,300,600
89.16666666666667,475.55555555555554,4,400,800,800,700,300,100,100,300,600
93.33333333333334,497.7777777777778,4,400,800,800,700,300,100,100,300,600
97.5,520.0,4,400,800,800,700,300,100,100,300,600
101.66666666666667,542.2222222222222,4,400,800,800,700,300,100,100,300,600
105.83333333333334,564.4444444444445,4,400,800,800,700,300,100,100,300,600
110.0,586.6666666666666,4,400,800,800,700,300,100,100,300,600
10.0,50.666666666666664,0,700,600,600,600,300,600,800,200,500
14.166666666666668,71.77777777777779,0,700,600,600,600,300,600,800,200,500
18.333333333333336,92.8888888888889,0,700,600,600,600,300,600,800,200,500
22.5,114.0,0,700,600,600,600,300,600,800,200,500
26.666666666666668,135.11111111111111,0,700,600,600,600,300,600,800,200,500
30.833333333333336,156.22222222222223,0,700,600,600,600,300,600,800,200,500
35.0,418.9933308278877,0,700,600,600,600,300,600,800,200,500
39.16666666666667,466.33082851722344,0,700,600,600,600,300,600,800,200,500
43.333333333333336,513.1263678183126,0,700,600,600,600,300,600,800,200,500
47.5,559.3797120451753,0,700,600,600,600,300,600,800,200,500
51.66666666666667,605.0906064625352,0,700,600,600,600,300,600,800,200,500
55.833333333333336,650.2587000592288,0,700,600,600,600,300,600,800,200,500
60.0,694.8832882783464,0,700,600,600,600,300,600,800,200,500
64.16666666666667,738.962461987482,0,700,600,600,600,300,600,800,200,500
68.33333333333334,782.4902938950096,0,700,600,600,600,300,600,800,200,500
72.5,825.4475569373801,0,700,600,600,600,300,600,800,200,500
76.66666666666667,867.7711942636562,0,700,600,600,600,300,600,800,200,500
80.83333333333334,909.2543317878096,0,700,600,600,600,300,600,800,200,500
85.0,949.2217114209304,0,700,600,600,600,300,600,800,200,500
89.16666666666667,985.4999051951431,0,700,600,600,600,300,600,800,200,500
93.33333333333334,1011.3479572722358,0,700,600,600,600,300,600,800,200,500
97.5,1007.6446691882414,0,700,600,600,600,300,600,800,200,500
101.66666666666667,928.2517223393608,0,700,600,600,600,300,600,800,200,500
105.83333333333334,679.6676679775313,0,700,600,600,600,300,600,800,200,500
110.0,91.08878618080645,0,700,600,600,600,300,600,800,200,500
10.0,18.666666666666668,0,100,100,500,300,400,300,100,100,500
14.166666666666668,26.444444444444446,0,100,100,500,300,400,300,100,100,500
18.333333333333336,34.22222222222223,0,100,100,500,300,400,300,100,100,500
22.5,42.0,0,100,100,500,300,400,300,100,100,500
26.666666666666668,49.77777777777778,0,100,100,500,300,400,300,100,100,500
30.833333333333336,57.555555555555564,0,100,100,500,300,400,300,100,100,500
35.0,194.72445702790444,0,100,100,500,300,400,300,100,100,500
39.16666666666667,215.37961758282776,0,100,100,500,300,400,300,100,100,500
43.333333333333336,235.49513961406927,0,100,100,500,300,400,300,100,100,500
47.5,255.07056862274752,0,100,100,500,300,400,300,100,100,500
51.66666666666667,274.10545475704674,0,100,100,500,300,400,300,100,100,500
55.833333333333336,292.5992638815362,0,100,100,500,300,400,300,100,100,500
60.0,310.5510953042699,0,100,100,500,300,400,300,100,100,500
64.16666666666667,327.9587594947393,0,100,100,500,300,400,300,100,100,500
68.33333333333334,344.8157477425232,0,100,100,500,300,400,300,100,100,500
72.5,361.10128109509685,0,100,100,500,300,400,300,100,100,500
76.66666666666667,376.7477192972674,0,100,100,500,300,400,300,100,100,500
80.83333333333334,391.5343539677812,0,100,100,500,300,400,300,100,100,500
85.0,404.7452433036536,0,100,100,500,300,400,300,100,100,500
89.16666666666667,414.099837308947,0,100,100,500,300,400,300,100,100,500
93.33333333333334,412.6725890821925,0,100,100,500,300,400,300,100,100,500
97.5,381.5684474032236,0,100,100,500,300,400,300,100,100,500
101.66666666666667,277.19757048343905,0,100,100,500,300,400,300,100,100,500
105.83333333333334,12.407696820692577,0,100,100,500,300,400,300,100,100,500
110.0,275.6515126202429,0,100,100,500,300,400,300,100,100,500
10.0,48.0,0,600,300,900,500,800,100,500,300,100
14.166666666666668,68.0,0,600,300,900,500,800,100,500,300,100
18.333333333333336,88.00000000000001,0,600,300,900,500,800,100,500,300,100
22.5,108.0,0,600,300,900,500,800,100,500,300,100
26.666666666666668,128.0,0,600,300,900,500,800,100,500,300,100
30.833333333333336,148.0,0,600,300,900,500,800,100,500,300,100
35.0,168.0,0,600,300,900,500,800,100,500,300,100
39.16666666666667,431.2341963043503,0,600,300,900,500,800,100,500,300,100
43.333333333333336,471.5451015066658,0,600,300,900,500,800,100,500,300,100
47.5,510.77747341937146,0,600,300,900,500,800,100,500,300,100
51.66666666666667,548.9153078948742,0,600,300,900,500,800,100,500,300,100
55.833333333333336,585.8038120010574,0,600,300,900,500,800,100,500,300,100
60.0,619.8793830605315,0,600,300,900,500,800,100,500,300,100
64.16666666666667,636.873944009293,0,600,300,900,500,800,100,500,300,100
68.33333333333334,555.7578961815265,0,600,300,900,500,800,100,500,300,100
72.5,515.4439432765452,0,600,300,900,500,800,100,500,300,100
76.66666666666667,535.2619011982804,0,600,300,900,500,800,100,500,300,100
80.83333333333334,554.0047249122772,0,600,300,900,500,800,100,500,300,100
85.0,571.6675587867165,0,600,300,900,500,800,100,500,300,100
89.16666666666667,588.209096723294,0,600,300,900,500,800,100,500,300,100
93.33333333333334,603.226426221869,0,600,300,900,500,800,100,500,300,100
97.5,612.8324524653635,0,600,300,900,500,800,100,500,300,100
101.66666666666667,585.8474800246706,0,600,300,900,500,800,100,500,300,100
105.83333333333334,397.2100302656805,0,600,300,900,500,800,100,500,300,100
110.0,525.3529222374127,0,600,300,900,500,800,100,500,300,100
10.0,42.666666666666664,0,400,500,700,100,300,200,900,1000,600
14.166666666666668,60.44444444444445,0,400,500,700,100,300,200,900,1000,600
18.333333333333336,78.22222222222223,0,400,500,700,100,300,200,900,1000,600
22.5,96.0,0,400,500,700,100,300,200,900,1000,600
26.666666666666668,113.77777777777779,0,400,500,700,100,300,200,900,1000,600
30.833333333333336,131.55555555555557,0,400,500,700,100,300,200,900,1000,600
35.0,149.33333333333334,0,400,500,700,100,300,200,900,1000,600
39.16666666666667,167.11111111111114,0,400,500,700,100,300,200,900,1000,600
43.333333333333336,184.88888888888889,0,400,500,700,100,300,200,900,1000,600
47.5,202.66666666666666,0,400,500,700,100,300,200,900,1000,600
51.66666666666667,220.44444444444446,0,400,500,700,100,300,200,900,1000,600
55.833333333333336,238.22222222222223,0,400,500,700,100,300,200,900,1000,600
60.0,256.0,0,400,500,700,100,300,200,900,1000,600
64.16666666666667,273.77777777777777,0,400,500,700,100,300,200,900,1000,600
68.33333333333334,291.5555555555556,0,400,500,700,100,300,200,900,1000,600
72.5,309.3333333333333,0,400,500,700,100,300,200,900,1000,600
76.66666666666667,327.11111111111114,0,400,500,700,100,300,200,900,1000,600
80.83333333333334,344.8888888888889,0,400,500,700,100,300,200,900,1000,600
85.0,362.6666666666667,0,400,500,700,100,300,200,900,1000,600
89.16666666666667,380.44444444444446,0,400,500,700,100,300,200,900,1000,600
93.33333333333334,398.2222222222223,0,400,500,700,100,300,200,900,1000,600
97.5,416.0,0,400,500,700,100,300,200,900,1000,600
101.66666666666667,433.77777777777777,0,400,500,700,100,300,200,900,1000,600
105.83333333333334,451.5555555555556,0,400,500,700,100,300,200,900,1000,600
110.0,469.3333333333333,0,400,500,700,100,300,200,900,1000,600
10.0,56.0,12,1000,300,800,800,200,600,700,200,1000
14.166666666666668,79.33333333333333,12,1000,300,800,800,200,600,700,200,1000
18.333333333333336,102.66666666666667,12,1000,300,800,800,200,600,700,200,1000
22.5,125.99999999999999,12,1000,300,800,800,200,600,700,200,1000
26.666666666666668,149.33333333333334,12,1000,300,800,800,200,600,700,200,1000
30.833333333333336,172.66666666666666,12,1000,300,800,800,200,600,700,200,1000
35.0,196.0,12,1000,300,800,800,200,600,700,200,1000
39.16666666666667,219.33333333333334,12,1000,300,800,800,200,600,700,200,1000
43.333333333333336,242.66666666666666,12,1000,300,800,800,200,600,700,200,1000
47.5,266.0,12,1000,300,800,800,200,600,700,200,1000
51.66666666666667,289.3333333333333,12,1000,300,800,800,200,600,700,200,1000
55.833333333333336,312.6666666666667,12,1000,300,800,800,200,600,700,200,1000
60.0,336.0,12,1000,300,800,800,200,600,700,200,1000
64.16666666666667,359.3333333333333,12,1000,300,800,800,200,600,700,200,1000
68.33333333333334,382.6666666666667,12,1000,300,800,800,200,600,700,200,1000
72.5,406.0,12,1000,300,800,800,200,600,700,200,1000
76.66666666666667,429.3333333333333,12,1000,300,800,800,200,600,700,200,1000
80.83333333333334,452.6666666666667,12,1000,300,800,800,200,600,700,200,1000
85.0,475.99999999999994,12,1000,300,800,800,200,600,700,200,1000
89.16666666666667,499.3333333333333,12,1000,300,800,800,200,600,700,200,1000
93.33333333333334,522.6666666666667,12,1000,300,800,800,200,600,700,200,1000
97.5,546.0,12,1000,300,800,800,200,600,700,200,1000
101.66666666666667,569.3333333333334,12,1000,300,800,800,200,600,700,200,1000
105.83333333333334,592.6666666666666,12,1000,300,800,800,200,600,700,200,1000
110.0,616.0,12,1000,300,800,800,200,600,700,200,1000
10.0,34.66666666666667,10,200,1000,100,800,100,900,600,700,1000
14.166666666666668,49.111111111111114,10,200,1000,100,800,100,900,600,700,1000
18.333333333333336,63.555555555555564,10,200,1000,100,800,100,900,600,700,1000
22.5,78.0,10,200,1000,100,800,100,900,600,700,1000
26.666666666666668,92.44444444444446,10,200,1000,100,800,100,900,600,700,1000
30.833333333333336,106.8888888888889,10,200,1000,100,800,100,900,600,700,1000
35.0,121.33333333333334,10,200,1000,100,800,100,900,600,700,1000
39.16666666666667,135.7777777777778,10,200,1000,100,800,100,900,600,700,1000
43.333333333333336,150.22222222222223,10,200,1000,100,800,100,900,600,700,1000
47.5,164.66666666666669,10,200,1000,100,800,100,900,600,700,1000
51.66666666666667,179.11111111111114,10,200,1000,100,800,100,900,600,700,1000
55.833333333333336,193.55555555555557,10,200,1000,100,800,100,900,600,700,1000
60.0,208.0,10,200,1000,100,800,100,900,600,700,1000
64.16666666666667,222.44444444444446,10,200,1000,100,800,100,900,600,700,1000
68.33333333333334,236.88888888888894,10,200,1000,100,800,100,900,600,700,1000
72.5,251.33333333333334,10,200,1000,100,800,100,900,600,700,1000
76.66666666666667,265.7777777777778,10,200,1000,100,800,100,900,600,700,1000
80.83333333333334,280.2222222222223,10,200,1000,100,800,100,900,600,700,1000
85.0,294.6666666666667,10,200,1000,100,800,100,900,600,700,1000
89.16666666666667,309.11111111111114,10,200,1000,100,800,100,900,600,700,1000
93.33333333333334,323.5555555555556,10,200,1000,100,800,100,900,600,700,1000
97.5,338.0,10,200,1000,100,800,100,900,600,700,1000
101.66666666666667,352.44444444444446,10,200,1000,100,800,100,900,600,700,1000
105.83333333333334,366.8888888888889,10,200,1000,100,800,100,900,600,700,1000
110.0,381.33333333333337,10,200,1000,100,800,100,900,600,700,1000
10.0,53.33333333333333,0,700,1000,300,200,900,800,1000,700,900
14.166666666666668,75.55555555555556,0,700,1000,300,200,900,800,1000,700,900
18.333333333333336,97.77777777777779,0,700,1000,300,200,900,800,1000,700,900
22.5,120.0,0,700,1000,300,200,900,800,1000,700,900
26.666666666666668,142.22222222222223,0,700,1000,300,200,900,800,1000,700,900
30.833333333333336,164.44444444444446,0,700,1000,300,200,900,800,1000,700,900
35.0,186.66666666666666,0,700,1000,300,200,900,800,1000,700,900
39.16666666666667,208.8888888888889,0,700,1000,300,200,900,800,1000,700,900
43.333333333333336,231.11111111111111,0,700,1000,300,200,900,800,1000,700,900
47.5,253.33333333333331,0,700,1000,300,200,900,800,1000,700,900
51.66666666666667,275.55555555555554,0,700,1000,300,200,900,800,1000,700,900
55.833333333333336,297.77777777777777,0,700,1000,300,200,900,800,1000,700,900
60.0,320.0,0,700,1000,300,200,900,800,1000,700,900
64.16666666666667,969.3296831546107,0,700,1000,300,200,900,800,1000,700,900
68.33333333333334,1026.1529358558319,0,700,1000,300,200,900,800,1000,700,900
72.5,1081.5173834766795,0,700,1000,300,200,900,800,1000,700,900
76.66666666666667,1135.488716386149,0,700,1000,300,200,900,800,1000,700,900
80.83333333333334,1188.15293461549,0,700,1000,300,200,900,800,1000,700,900
85.0,1239.5377217321986,0,700,1000,300,200,900,800,1000,700,900
89.16666666666667,1289.3361480618023,0,700,1000,300,200,900,800,1000,700,900
93.33333333333334,1334.7281023033058,0,700,1000,300,200,900,800,1000,700,900
97.5,1358.7908533656998,0,700,1000,300,200,900,800,1000,700,900
101.66666666666667,1309.0231694346205,0,700,1000,300,200,900,800,1000,700,900
105.83333333333334,1083.4794202376215,0,700,1000,300,200,900,800,1000,700,900
110.0,502.9602302264236,0,700,1000,300,200,900,800,1000,700,900
10.0,24.0,4,400,400,100,800,300,700,200,200,700
14.166666666666668,34.0,4,400,400,100,800,300,700,200,200,700
18.333333333333336,44.00000000000001,4,400,400,100,800,300,700,200,200,700
22.5,54.0,4,400,400,100,800,300,700,200,200,700
26.666666666666668,64.0,4,400,400,100,800,300,700,200,200,700
30.833333333333336,74.0,4,400,400,100,800,300,700,200,200,700
35.0,84.0,4,400,400,100,800,300,700,200,200,700
39.16666666666667,94.00000000000001,4,400,400,100,800,300,700,200,200,700
43.333333333333336,104.0,4,400,400,100,800,300,700,200,200,700
47.5,114.0,4,400,400,100,800,300,700,200,200,700
51.66666666666667,124.0,4,400,400,100,800,300,700,200,200,700
55.833333333333336,134.0,4,400,400,100,800,300,700,200,200,700
60.0,144.0,4,400,400,100,800,300,700,200,200,700
64.16666666666667,154.0,4,400,400,100,800,300,700,200,200,700
68.33333333333334,164.00000000000003,4,400,400,100,800,300,700,200,200,700
72.5,174.0,4,400,400,100,800,300,700,200,200,700
76.66666666666667,184.0,4,400,400,100,800,300,700,200,200,700
80.83333333333334,194.00000000000003,4,400,400,100,800,300,700,200,200,700
85.0,204.0,4,400,400,100,800,300,700,200,200,700
89.16666666666667,214.0,4,400,400,100,800,300,700,200,200,700
93.33333333333334,224.00000000000003,4,400,400,100,800,300,700,200,200,700
97.5,234.0,4,400,400,100,800,300,700,200,200,700
101.66666666666667,244.0,4,400,400,100,800,300,700,200,200,700
105.83333333333334,254.0,4,400,400,100,800,300,700,200,200,700
110.0,264.0,4,400,400,100,800,300,700,200,200,700
10.0,48.0,0,600,300,900,1000,600,1000,1000,600,100
14.166666666666668,68.0,0,600,300,900,1000,600,1000,1000,600,100
18.333333333333336,88.00000000000001,0,600,300,900,1000,600,1000,1000,600,100
22.5,108.0,0,600,300,900,1000,600,1000,1000,600,100
26.666666666666668,128.0,0,600,300,900,1000,600,1000,1000,600,100
30.833333333333336,148.0,0,600,300,900,1000,600,1000,1000,600,100
35.0,168.0,0,600,300,900,1000,600,1000,1000,600,100
39.16666666666667,188.00000000000003,0,600,300,900,1000,600,1000,1000,600,100
43.333333333333336,208.0,0,600,300,900,1000,600,1000,1000,600,100
47.5,228.0,0,600,300,900,1000,600,1000,1000,600,100
51.66666666666667,248.0,0,600,300,900,1000,600,1000,1000,600,100
55.833333333333336,268.0,0,600,300,900,1000,600,1000,1000,600,100
60.0,288.0,0,600,300,900,1000,600,1000,1000,600,100
64.16666666666667,867.4490359914595,0,600,300,900,1000,600,1000,1000,600,100
68.33333333333334,917.7515093227751,0,600,300,900,1000,600,1000,1000,600,100
72.5,966.5828764756053,0,600,300,900,1000,600,1000,1000,600,100
76.66666666666667,1013.9984464714041,0,600,300,900,1000,600,1000,1000,600,100
80.83333333333334,1060.0890553112044,0,600,300,900,1000,600,1000,1000,600,100
85.0,1104.8980277365001,0,600,300,900,1000,600,1000,1000,600,100
89.16666666666667,1148.2070487346496,0,600,300,900,1000,600,1000,1000,600,100
93.33333333333334,1187.8351054024104,0,600,300,900,1000,600,1000,1000,600,100
97.5,1209.6109734171494,0,600,300,900,1000,600,1000,1000,600,100
101.66666666666667,1164.2033560504658,0,600,300,900,1000,600,1000,1000,600,100
105.83333333333334,948.7453665992381,0,600,300,900,1000,600,1000,1000,600,100
110.0,380.14908176702454,0,600,300,900,1000,600,1000,1000,600,100
10.0,53.33333333333333,4,400,1000,600,600,500,100,800,500,500
14.166666666666668,75.55555555555556,4,400,1000,600,600,500,100,800,500,500
18.333333333333336,97.77777777777779,4,400,1000,600,600,500,100,800,500,500
22.5,120.0,4,400,1000,600,600,500,100,800,500,500
26.666666666666668,142.22222222222223,4,400,1000,600,600,500,100,800,500,500
30.833333333333336,164.44444444444446,4,400,1000,600,600,500,100,800,500,500
35.0,186.66666666666666,4,400,1000,600,600,500,100,800,500,500
39.16666666666667,208.8888888888889,4,400,1000,600,600,500,100,800,500,500
43.333333333333336,231.11111111111111,4,400,1000,600,600,500,100,800,500,500
47.5,253.33333333333331,4,400,1000,600,600,500,100,800,500,500
51.66666666666667,275.55555555555554,4,400,1000,600,600,500,100,800,500,500
55.833333333333336,297.77777777777777,4,400,1000,600,600,500,100,800,500,500
60.0,320.0,4,400,1000,600,600,500,100,800,500,500
64.16666666666667,342.22222222222223,4,400,1000,600,600,500,100,800,500,500
68.33333333333334,364.44444444444446,4,400,1000,600,600,500,100,800,500,500
72.5,386.66666666666663,4,400,1000,600,600,500,100,800,500,500
76.66666666666667,408.8888888888889,4,400,1000,600,600,500,100,800,500,500
80.83333333333334,431.11111111111114,4,400,1000,600,600,500,100,800,500,500
85.0,453.3333333333333,4,400,1000,600,600,500,100,800,500,500
89.16666666666667,475.55555555555554,4,400,1000,600,600,500,100,800,500,500
93.33333333333334,497.7777777777778,4,400,1000,600,600,500,100,800,500,500
97.5,520.0,4,400,1000,600,600,500,100,800,500,500
101.66666666666667,542.2222222222222,4,400,1000,600,600,500,100,800,500,500
105.83333333333334,564.4444444444445,4,400,1000,600,600,500,100,800,500,500
110.0,586.6666666666666,4,400,1000,600,600,500,100,800,500,500
10.0,45.33333333333333,0,700,400,600,400,300,700,800,400,200
14.166666666666668,64.22222222222223,0,700,400,600,400,300,700,800,400,200
18.333333333333336,83.11111111111111,0,700,400,600,400,300,700,800,400,200
22.5,102.0,0,700,400,600,400,300,700,800,400,200
26.666666666666668,120.88888888888889,0,700,400,600,400,300,700,800,400,200
30.833333333333336,139.77777777777777,0,700,400,600,400,300,700,800,400,200
35.0,390.58011846656257,0,700,400,600,400,300,700,800,400,200
39.16666666666667,434.5513018734559,0,700,400,600,400,300,700,800,400,200
43.333333333333336,477.9828298152611,0,700,400,600,400,300,700,800,400,200
47.5,520.8742484579368,0,700,400,600,400,300,700,800,400,200
51.66666666666667,563.2251056450334,0,700,400,600,400,300,700,800,400,200
55.833333333333336,605.0348556650569,0,700,400,600,400,300,700,800,400,200
60.0,646.3025559744611,0,700,400,600,400,300,700,800,400,200
64.16666666666667,687.025875393817,0,700,400,600,400,300,700,800,400,200
68.33333333333334,727.1978345459363,0,700,400,600,400,300,700,800,400,200
72.5,766.7961015668388,0,700,400,600,400,300,700,800,400,200
76.66666666666667,805.7479367774881,0,700,400,600,400,300,700,800,400,200
80.83333333333334,843.8159925683913,0,700,400,600,400,300,700,800,400,200
85.0,880.2307781876744,0,700,400,600,400,300,700,800,400,200
89.16666666666667,912.5455106695753,0,700,400,600,400,300,700,800,400,200
93.33333333333334,933.3642480780103,0,700,400,600,400,300,700,800,400,200
97.5,922.6943265482575,0,700,400,600,400,300,700,800,400,200
101.66666666666667,834.9207170631,0,700,400,600,400,300,700,800,400,200
105.83333333333334,579.3933012316603,0,700,400,600,400,300,700,800,400,200
110.0,592.2140784483586,0,700,400,600,400,300,700,800,400,200
10.0,37.333333333333336,12,1000,300,100,800,300,1000,700,1000,500
14.166666666666668,52.88888888888889,12,1000,300,100,800,300,1000,700,1000,500
18.333333333333336,68.44444444444446,12,1000,300,100,800,300,1000,700,1000,500
22.5,84.0,12,1000,300,100,800,300,1000,700,1000,500
26.666666666666668,99.55555555555556,12,1000,300,100,800,300,1000,700,1000,500
30.833333333333336,115.11111111111113,12,1000,300,100,800,300,1000,700,1000,500
35.0,130.66666666666666,12,1000,300,100,800,300,1000,700,1000,500
39.16666666666667,146.22222222222223,12,1000,300,100,800,300,1000,700,1000,500
43.333333333333336,161.7777777777778,12,1000,300,100,800,300,1000,700,1000,500
47.5,177.33333333333334,12,1000,300,100,800,300,1000,700,1000,500
51.66666666666667,192.8888888888889,12,1000,300,100,800,300,1000,700,1000,500
55.833333333333336,208.44444444444446,12,1000,300,100,800,300,1000,700,1000,500
60.0,224.0,12,1000,300,100,800,300,1000,700,1000,500
64.16666666666667,239.55555555555557,12,1000,300,100,800,300,1000,700,1000,500
68.33333333333334,255.11111111111114,12,1000,300,100,800,300,1000,700,1000,500
